video_name,video_length,total_frames,HumanNum,HumanRatioBox,HumanRatioArea
6_1.mp4,5.666666666666667,170,4.035294117647059,0.457203140885984,0.29747814088598407
24.mp4,36.0,1080,1.0574074074074074,0.750168131287152,0.558111193987197
24_1.mp4,20.066666666666666,602,1.1561461794019934,0.7372966936343874,0.5387627122554455
24_2.mp4,11.2,336,0.8779761904761905,0.5918968162110525,0.41752518738977057
24_4.mp4,3.933333333333333,118,0.3305084745762712,0.05947983364720654,0.039206306235614156
